gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_01142.t1	12.53617921	10.86852164	12.20076377	11.72270082	11.70637082	9.151112969	12.32456311	11.71723087	11.91202106	11.8504916	12.39572423	11.36484051	11.61170724	11.84314769	11.78900782	12.21578475	11.75302449	12.35685358	11.91244029	11.32616542	11.5130268	12.02564829	11.99755352	11.32415804	12.35059946	12.8149469	11.18867538	11.4696469	11.2252918	11.78368991	10.61703579	13.33010457	13.21242191	10.23415879	11.36781332	11.7707217	11.59181684	13.41075608	11.85615315	11.58530059	11.42404028	12.62221658	11.87667425	11.62475434	11.48991317	9.263083716	12.99880372	1.246493217	11.61030973	11.28446555
Pame_01148.t1	2.245532171	4.5786429	3.29679363	4.948698955	5.000374151	4.84643314	2.792538882	5.009203827	5.023588039	4.696233129	1.677273694	2.547815022	2.181147088	2.411995618	1.731191932	2.093394534	2.595539465	1.836501845	2.009762792	1.441738425	2.01114852	2.301643246	2.114826748	2.554657608	2.571805421	2.14081137	1.68277553	1.93877884	2.361715029	1.401084302	2.379532246	2.028190749	2.317570352	1.888398422	2.182225094	2.056229747	2.531740764	1.783712273	1.8788038	2.372052222	2.240967592	2.018609251	1.958924317	1.936809403	1.270002599	1.70072379	2.045404526	0.075891292	2.650874825	2.068440374
Pame_01149.t1	3.181248881	2.921523926	2.654430958	2.27428552	1.97060705	3.196045152	3.030350205	2.288712917	2.336883196	2.216097833	3.17172084	2.149298392	1.973985905	1.506673024	2.643574548	2.363457064	2.790728256	3.17146786	1.917748712	2.508022917	2.708758902	2.558397446	2.576442322	2.669335233	2.212289177	2.152731831	2.799953492	2.609130857	3.238487286	1.449101752	2.290477487	3.650718613	3.512732563	2.889967985	2.846330834	2.443720684	2.415198892	2.554797567	3.583182079	2.876025733	3.182196485	3.230873164	3.50432801	2.826601364	3.87642854	2.708511723	2.675285265	4.835524954	3.148239427	3.323689992
Pame_01151.t1	1.551324056	0.915939212	0.784608674	0.736277553	0.779337054	0.997369012	1.074662987	0.819569276	0.798091171	0.918586976	0.905575798	1.320311371	1.47118746	1.329743607	1.63822679	1.661585441	1.59755501	0.972455922	1.528246238	1.238267151	2.00206158	1.740383615	1.670491401	1.763390327	1.830080859	1.581881464	1.843690453	1.91456835	1.674279851	1.673868447	1.564304995	1.849667061	1.900671699	1.279697117	1.80878866	1.610879561	1.675373347	2.197296125	1.564197668	1.817312175	1.459158792	2.359307505	1.889512481	1.846031901	1.577242701	1.802817733	1.751913556	2.925095553	2.073895622	2.457904177
Pame_01152.t1	6.257629215	5.326886044	5.586773749	5.11544115	5.661880686	5.035940564	5.982288592	5.4739265	5.384018714	5.756051875	4.425680848	4.727713563	4.393574081	4.373947437	3.895952076	4.867945871	4.632285667	4.429502151	4.417785019	4.167277633	4.439350529	4.888027202	4.982487117	4.500355921	4.63862995	4.225783918	4.945031746	5.064770783	4.962229725	4.580091201	4.767930176	5.056228013	4.549946349	5.42631508	4.899252985	5.201359409	4.816481952	4.892012087	4.762449811	5.283232847	5.476190482	4.636230182	5.548273233	5.707809128	4.747650563	5.715503549	4.724552052	4.425365306	4.391870805	4.728551836
Pame_01153.t1	2.497019583	2.545995543	2.673074691	2.587521014	2.816038492	2.670684005	2.5298834	2.633273098	2.506005223	2.577540009	3.766096864	3.891623327	3.680920668	3.906602028	3.461515463	3.7545348	3.792449342	3.549176279	3.706641057	3.532990143	3.961789997	3.65710261	3.262279799	3.555018527	3.616192996	4.022243514	3.959714523	3.990936713	3.456122744	3.518547728	3.97317041	4.193748092	3.87163669	4.348012825	3.921379201	3.580832893	3.664016278	4.143785225	3.554711629	3.912170803	3.871932336	3.822801516	3.864354552	4.521521924	3.061020961	4.440852561	3.803289042	2.296369301	3.265385885	3.243955398
Pame_01157.t1	3.399225792	2.906913679	3.41236017	3.370369369	3.338147687	3.522821601	3.655683839	3.278604824	3.247037324	3.425906385	1.860962798	4.568336182	4.514052807	4.18646094	3.31604869	4.224704033	4.686954274	3.29280972	3.802420721	3.346805168	3.755026422	4.660928617	4.559601938	4.491756913	4.390165516	4.47696487	4.216431583	4.310020133	4.800459908	3.744957588	4.268381991	4.716475162	4.613908779	4.657702879	4.240894344	4.363122005	4.504213584	4.615563431	4.297734343	4.965054674	4.811352856	4.230456662	4.918472107	4.702690785	3.815554936	4.984516439	4.05381513	2.560228268	3.932892674	3.727310583
Pame_01158.t1	4.853087441	4.497407985	4.521798281	3.979531518	4.367517844	4.18142064	4.809630524	4.039480598	3.915788573	4.318873564	3.728486533	3.866334346	3.633768304	3.332613421	3.410955666	4.103623524	4.036362662	3.885066696	3.799460369	3.237071111	3.627746899	4.029240839	4.053120027	4.345495731	4.446004729	4.121496219	3.91610398	4.002819515	4.105007525	3.863730354	4.242274757	4.447565973	4.315479283	4.673290699	4.399964016	4.62598932	4.30548176	4.703527109	4.224279571	4.55198351	4.851833977	4.272836902	4.699551633	5.247657932	3.946000908	4.739021772	4.332077736	4.028675229	4.50935381	4.442512281
Pame_01159.t1	3.330020516	3.184261249	3.628890219	3.044096806	3.238080622	3.208208212	3.504137295	3.182865474	3.19121362	3.353839859	1.189369149	2.918655283	3.04999488	2.719444132	2.349348291	3.127237062	2.912224466	2.455825624	2.747928712	2.400491478	2.748605066	3.112923608	3.03616394	3.27260254	3.335270289	3.059851897	2.953462676	3.044845219	2.906346116	2.715432161	3.221996141	3.180162186	3.418555636	3.526694846	3.590170835	3.360655034	3.303443228	3.524565221	3.188707916	3.418365382	3.675759487	3.557802173	3.702036896	4.034312573	2.523456573	3.959408509	3.157763261	2.407181412	3.567082971	3.409889174
Pame_01160.t1	2.788673184	2.810930432	2.292661029	1.936078183	1.694594968	2.203721122	2.600519539	1.803995718	2.100772495	1.32407323	0	2.002475703	1.992413151	1.317234595	0.55164201	2.280701	1.076798498	0.513159216	1.1301665	2.286765846	1.398131432	1.245434814	2.319242183	2.319661284	2.348425068	2.347331162	2.653071485	2.673461447	1.501780511	2.289235431	0.893847558	1.87927054	2.40324045	2.273575566	3.190850286	2.727661291	2.79261176	1.67878406	2.025528511	2.728554012	2.302906831	3.138994631	2.835200525	2.909012681	2.276496666	2.928036735	2.411407263	0.558323479	2.365048583	2.209437769
Pame_01165.t1	5.905998253	5.522831015	5.404865665	5.353362111	5.534114532	5.326878855	5.536932552	5.372231267	5.479292009	5.325321647	5.514785053	5.439476866	5.712634296	5.425801676	5.08044022	5.555165814	5.501690719	5.699995744	5.344540923	5.439576598	5.635925578	5.432618731	5.719544891	5.395141652	5.626716551	5.582841985	5.69690356	5.802707635	6.052020212	5.328685697	5.444213172	5.621471695	5.594354465	6.146404732	5.897988206	5.462431925	5.5731503	6.095031951	5.786849857	6.2297744	5.942950767	5.864069734	5.835641165	6.510031461	5.665932771	6.005638022	5.700389778	6.087704685	5.756671066	5.880416158
Pame_01166.t1	2.736548595	2.697044283	2.943656949	2.514134888	2.635719571	2.880597374	2.973960198	2.704276619	2.684625767	2.802871486	1.5654412	2.085873304	2.326543101	2.373049574	2.094063747	2.521859827	2.479054612	2.03534942	2.057900773	2.018523796	2.261371343	2.723152234	2.091286851	2.495902343	2.591167155	2.661608242	2.163981697	2.443564219	1.748714541	2.249305768	2.349903074	2.379113545	2.625936734	3.003134454	2.619413011	2.573086056	2.651770419	2.812364731	2.363440243	2.826613566	2.876603383	2.566807849	2.519700406	3.236777303	2.141664938	2.700049028	2.536115084	1.985125135	2.783207278	2.681357056
Pame_01167.t1	5.069684983	5.112258083	5.247764252	4.668958712	5.12050954	5.149446357	5.120911755	5.020253271	4.745597692	5.160307106	3.010684969	4.182159927	3.908716853	3.953498063	3.385690561	4.286289758	3.922188332	3.578238323	3.954633706	3.659821831	3.758633641	4.359654695	3.899485023	4.271709526	4.574955244	4.488277197	4.26187678	4.089074365	4.232637735	3.643694599	4.217595222	3.978616659	4.525348537	4.436628267	4.555128994	3.896746533	4.362098121	4.897477628	4.240489885	4.790740765	4.443951372	4.495886998	4.389050488	4.808740274	3.395712689	4.461698802	4.542010356	3.278682129	4.680116153	4.496896908
Pame_01169.t1	2.690595885	3.854823513	2.241623611	3.037644027	2.564112288	4.192359892	2.257454224	1.988950027	2.741715055	2.798307708	0.658699574	2.492594131	2.326428049	2.453080293	1.689504926	1.728586663	1.870333153	2.197113661	1.276931344	1.023184369	2.780986138	2.271987345	1.86710573	2.292072004	1.474721569	2.826290177	2.667095074	2.400565253	2.815142965	1.615425714	2.026144945	2.073666018	2.871189163	2.729326533	2.321584693	2.03889968	2.014187445	3.233273005	2.049414696	1.618102369	2.255373831	3.79575656	2.643936978	2.117625233	2.153643226	0.611875847	2.87052649	1.706959264	2.438974111	2.86308804
Pame_01170.t1	4.649362534	4.85671684	4.722318469	4.483783538	4.517036274	4.821847948	4.655844093	4.594464947	4.534024239	4.504340724	4.387865687	4.413966352	4.309423602	4.543155585	4.569029239	4.538873346	4.376915453	4.539270499	4.598061436	4.381698676	4.515075324	4.712744334	4.336654727	4.359043191	4.536662186	4.761769282	4.6353423	4.687643025	4.653816717	4.34508407	4.327220281	4.775361388	4.526694846	4.594423144	4.663367393	4.339963989	4.537948301	4.73135705	4.520742812	4.919797706	4.608992524	4.773384526	4.719522987	4.858727024	4.070492374	4.273888824	4.769586631	3.576606786	4.639017943	4.496973581
Pame_01172.t1	6.971830915	7.023621303	6.6358661	6.014158873	5.720973375	7.050218703	6.656041524	5.670834672	6.175652338	6.082498227	5.593601769	4.538159438	5.185838801	4.822123375	5.136728687	4.906611648	5.513212792	5.491077038	5.001315859	5.036032909	6.128514062	5.968809616	5.774565698	5.150896753	4.697340145	5.177858011	5.985759983	5.096341982	5.972387083	5.38195472	5.026472539	5.649172811	6.201698546	5.35812545	5.450663608	5.54210015	5.603365227	5.423537834	6.097488601	5.972662789	5.798200896	6.134315418	6.253340739	5.325346835	7.060274409	6.309261696	5.272101594	8.208907378	6.066870618	6.878860189
Pame_01181.t1	6.476995642	5.988732397	6.442089234	5.594369396	6.033451635	5.873911605	6.520367243	5.663777249	5.860548199	6.090379227	6.970899658	6.450755973	6.575168599	6.107449353	6.446115593	6.543647445	6.243330148	6.305146097	6.318915128	6.297644481	6.604264105	6.6813087	6.379130532	6.582522886	6.494900374	6.529792842	6.464120945	6.66385693	6.92092446	6.518862415	6.570482665	6.991567195	7.143056625	6.9397555	6.915329676	6.833332879	6.600613197	6.884524661	6.761830437	6.893228712	7.168090411	7.166876092	7.007229146	7.351266126	6.849473911	6.633034444	6.689718488	6.95159945	6.973301306	7.011383818
Pame_01183.t1	3.304438029	2.79559034	2.964256297	2.748055418	2.63716274	2.549449855	3.050813363	2.781978628	3.00186528	2.675757229	2.367991627	2.315685049	1.986902369	1.727341083	2.019630756	2.079951491	2.131270094	2.027125735	2.097199503	1.883347108	2.188321793	2.365815696	1.906917526	2.112523329	2.086790558	2.143155018	2.277538484	2.351772478	2.32567999	2.120823029	2.172532319	2.42693562	2.552037631	2.690993611	2.530380429	2.487720434	2.06750449	2.59164591	2.502501189	2.361642048	2.720753447	2.789639537	2.670008643	2.949940138	2.388776417	2.591045047	2.045498888	2.384000058	2.474381527	2.464046101
Pame_01184.t1	0	0	0	0	0	0	0	0	0	0	0.445212877	2.620262647	2.121227644	1.693944087	1.26586892	2.086311621	1.079784279	1.546200565	1.757411612	0.979172231	2.025758819	1.765220714	1.413063264	1.791355669	1.419754605	2.279070079	1.786943403	2.128722318	1.023234058	2.085788344	0.977243283	2.813889934	1.471520452	2.609953485	2.081816811	1.972148554	1.82292997	2.655038066	1.864853717	2.386885424	2.587038487	1.068402537	1.72518709	1.632682349	1.662419723	2.79363582	2.411881762	1.274303413	1.913504117	2.208317479
Pame_01190.t1	4.898367998	5.189433199	4.940763442	5.470361154	5.070603999	5.313800907	4.872424945	5.328463107	5.496050037	5.020684427	4.226177103	4.914444932	4.832322949	4.892565887	3.693141227	5.000261465	4.569825235	4.392688354	4.509613508	4.258292779	4.357270476	4.421909973	4.755555262	4.711566489	5.117520513	5.398774469	4.744263373	4.91913029	4.490967972	4.459110255	5.07373456	5.031862726	4.824513297	5.185117259	5.055972161	4.47376094	4.714745565	5.83886607	4.573986427	5.489870433	4.827920619	5.163510808	4.974322805	5.606211236	4.01658546	4.80849832	5.429100385	3.293355769	5.111031312	4.883645252
Pame_01194.t1	8.556015493	8.637066786	8.517878003	8.054197294	7.932639967	8.618682821	8.521188182	7.928855878	8.120616325	8.072711442	10.04468099	8.947876515	9.141529864	8.808960958	9.367543616	9.191229514	9.10353698	9.413756962	9.147176936	9.232871774	9.635823304	9.222589651	9.145287691	8.968724385	9.107473416	9.081600607	9.349053388	9.123485145	9.678205743	9.317806022	9.178893872	9.565530538	9.675330789	8.955199449	9.424330079	9.179150232	9.437261036	9.426814049	9.580058781	9.347204997	9.32391494	9.741706292	9.498013458	9.297131792	10.0528533	8.950934928	9.314839248	10.44961296	9.488149437	9.784850743
Pame_01196.t1	2.935961304	2.64140499	2.947267795	2.204679122	2.372793337	2.287247688	2.797282809	2.306189316	2.32583251	2.485125375	3.152885933	3.041744123	2.802826002	3.213124833	2.665169891	3.333811549	3.308395827	3.459838139	2.646549782	2.929577039	3.926654178	3.09426141	2.93418622	2.744972652	3.076810467	3.043533492	3.304246718	3.243749804	3.370988641	3.431882327	3.092083938	3.151379895	3.942223591	3.047889074	3.166583701	3.185520891	3.192497194	3.63431446	3.410700648	3.260829606	3.339731733	3.481402283	3.72900887	3.550445134	4.0223323	3.267908783	3.371309331	4.633338205	3.684134249	3.973400044
Pame_01197.t1	3.188198338	2.28145197	3.586200283	2.267880326	3.104752633	1.768641679	3.363685533	2.598562919	2.230289105	3.202083849	0.197397414	1.601634719	1.555732732	1.078350236	1.254896336	1.766646042	1.68834152	1.279643636	1.371781871	1.28797458	1.284958244	1.828757487	2.094529985	1.964058482	1.731556903	1.805577251	1.543678993	1.843019046	1.795987158	1.843561824	2.118070626	2.230298329	1.769496713	2.485970312	1.75168223	2.230264508	1.925782998	2.113600494	2.244868797	2.45482075	2.675133933	2.029339798	2.659867489	2.826249494	1.766696921	2.739658035	1.777064061	1.983331114	1.969885399	2.251128262
Pame_01201.t1	4.98564615	3.784880835	5.352115835	4.577555719	5.008401729	3.36090501	5.050754169	4.645649787	4.543607236	4.900127766	2.056236685	2.949488243	3.447963952	3.44885471	2.349280344	3.221539949	2.866114723	2.369748434	3.235558582	2.387947001	3.064677674	3.512644082	3.270283738	3.315815449	3.571919463	3.540337306	3.275534548	3.21986859	2.252878841	2.871989487	3.528708831	3.212273611	3.384826221	5.048349546	3.572926038	3.780131589	3.761221436	4.133900488	2.989217136	3.510075782	3.763347831	3.601720284	3.499080498	5.857488405	2.221054216	4.140476018	3.607129062	0	3.956354085	3.218584353
Pame_01209.t3	4.305525536	5.073494648	4.087462841	3.523963346	3.59115279	5.259709373	4.10832372	3.64955798	3.830366889	3.727158075	2.899566227	3.850049283	4.027127505	3.442660899	3.641915903	3.721044488	4.111757486	3.738692188	4.044839974	3.236379341	3.809249791	4.285002648	4.218703685	3.850169331	3.889230152	3.953647051	3.515914256	3.807818571	3.523173003	3.643394453	4.220716892	4.01171031	4.38901606	4.150340331	4.512328036	4.490903811	4.609548139	4.322461793	4.315501021	4.278534949	4.535729501	4.324119326	4.515434926	3.688169166	4.357002972	4.235550924	4.119231658	4.319769652	4.234079732	4.338032131
Pame_01217.t1	5.382328325	5.073991565	4.991598939	4.304934443	4.938939703	4.943691639	5.174686045	4.594841119	4.503940195	4.925501033	3.144946957	5.017846209	4.980107581	4.790005663	4.643169303	5.13835987	5.089120987	4.753690103	5.050162097	4.85913469	5.220306735	5.144633773	5.342679184	5.154016051	5.314373877	5.230506618	5.217079458	4.970784646	5.129802294	5.291032526	5.446527537	5.377488195	5.69798227	5.333137456	5.884553965	5.362483916	5.699051844	5.63322194	5.635623812	5.513121181	5.890135356	5.94113214	5.826850977	5.978408448	5.969173519	5.91986443	5.39240673	6.534206375	5.907794401	6.17061813
Pame_01218.t1	4.33606911	3.812970489	3.682045111	3.190270342	3.268051061	3.556196407	4.139731422	3.281431197	3.385381336	3.36560436	4.237433699	4.649351037	4.910991633	4.432104223	5.359370062	4.890869808	5.145909735	5.225340491	5.059030739	5.139436751	5.45080875	4.794129898	5.043969992	4.700728228	4.795226667	4.631104282	5.351836776	4.955136083	5.446127176	5.409180457	4.790798098	5.008029655	5.112491636	4.871863357	4.938530455	4.896286382	5.01732066	4.949833713	5.446716098	4.99468833	5.299951616	5.262237698	5.228480098	4.962660066	5.759869546	5.178228616	5.08298354	6.174134729	5.137774004	5.430639881
Pame_01219.t1	5.597310671	5.075121841	4.842491149	4.897961593	5.070535308	4.885432821	5.094751226	4.941134488	5.00653591	5.047132639	3.87194219	4.587749018	4.604699993	4.508903979	4.239344573	4.658737042	4.698846325	4.399779496	4.544411197	4.44054032	4.708137563	4.748369988	4.877435068	4.733489926	4.918276501	4.970908858	4.689265609	4.786120612	5.123844122	4.696088431	4.889123048	5.049504439	5.070595412	5.109109779	5.137888737	4.779921548	4.811101061	5.237074171	5.140390123	5.190156538	5.212051775	5.177698582	5.372335757	5.613917617	5.277772789	5.343055989	4.903481811	5.507845371	5.296604239	5.196685723
Pame_01220.t1	6.285254243	5.845419796	5.598802879	5.788385553	6.278445741	5.856390667	5.929682129	6.015713875	5.870271003	6.019174816	4.88836335	5.801440647	5.856888611	5.760431213	5.370513052	6.284586311	5.985311429	5.641488228	5.836388733	5.458431222	6.107869868	6.007682149	6.085044301	6.032779702	6.118806138	6.085705077	6.019728598	6.102204594	5.937431497	5.980505205	6.075973245	6.385957283	6.515442811	6.323807783	6.417840703	6.146864948	6.031553997	6.5961823	6.280633452	6.46554355	6.553087054	6.605623225	6.505006436	6.75044572	6.27223786	6.59354799	6.202709601	6.39707219	6.43980097	6.503363048
Pame_01221.t1	2.405962417	2.26586892	2.103188757	2.081752059	2.379479569	2.006578097	2.106301413	2.238624853	2.229913953	2.355095221	0.070350856	1.470437949	1.435543257	1.706048653	1.031924464	1.951647471	1.774169269	0.873692739	1.524113838	1.136683578	1.339046144	1.425523757	1.682285629	2.12771251	2.181016655	2.013179946	1.660668542	1.796842751	1.553773345	1.754318861	1.846509363	1.595627778	2.07224303	1.825394887	1.938966982	1.643893122	1.698334067	2.193547832	1.835564366	2.385505586	2.164316457	1.731487392	2.10838729	2.547876701	1.632286831	2.169299698	2.038401062	2.83492354	2.5284638	2.716207348
Pame_01224.t1	7.208858619	7.147459346	6.914002356	6.626798306	6.987877915	7.17310744	7.062434763	6.772690665	6.8615212	6.917909074	5.476410852	6.176025505	6.025232601	6.01565367	5.61444778	6.474784831	6.090466035	5.923562814	6.016999892	5.790957054	6.132574786	6.249342938	6.209402675	6.417754645	6.7224387	6.692022611	6.363041383	6.326060901	6.356053991	6.221759171	6.55327448	6.522068307	6.70494111	6.832358397	6.941071088	6.219197568	6.464558819	7.116104792	6.737835457	6.848322478	6.739335077	6.862996824	6.628843571	7.492478129	6.454401297	6.853010068	6.719867928	7.042950702	7.177509236	7.174336503
